# RA Dec Z BPTCLASS SM Dn4000 SPECSFR SM_weight
159.271640 55.392914 0.131948 5.000000 11.167605 1.807146 -11.554310 1.959576e-09
174.363150 43.809207 0.131948 2.000000 11.092289 1.543442 -10.337180 2.344193e-09
127.789830 41.793921 0.131949 -1.000000 11.349898 1.986394 -12.686460 1.274804e-09
145.863070 8.240818 0.131951 -1.000000 11.099907 1.835115 -12.192480 2.302209e-09
235.600500 22.390341 0.131954 -1.000000 11.243629 2.044287 -12.779820 1.636525e-09
189.221910 34.928063 0.131964 -1.000000 11.189982 2.107571 -12.346240 1.857952e-09
174.550150 26.905665 0.131963 -1.000000 11.212298 1.981677 -12.808510 1.762023e-09
216.326550 45.405550 0.131958 -1.000000 11.184380 1.896490 -12.105980 1.882855e-09
174.133210 57.566342 0.131963 2.000000 11.326297 1.863789 -12.574190 1.347298e-09
237.304420 44.568596 0.131965 -1.000000 11.098321 1.883563 -12.471760 2.310713e-09
199.363430 60.478821 0.131973 -1.000000 11.095938 1.847166 -12.155000 2.324027e-09
153.198560 52.246113 0.131981 3.000000 11.220023 1.780459 -11.856250 1.730258e-09
213.993760 6.076925 0.131984 -1.000000 11.296339 1.977157 -12.440000 1.445383e-09
322.707200 0.277416 0.131982 -1.000000 11.354328 1.902030 -12.543550 1.261361e-09
249.791870 31.745551 0.131979 -1.000000 11.095676 1.859934 -11.910500 2.324982e-09
243.349740 10.572367 0.131980 -1.000000 11.390776 1.848210 -13.179200 1.158581e-09
149.054110 38.175369 0.131986 -1.000000 11.107910 1.773021 -11.941840 2.258478e-09
177.336350 34.240368 0.131989 5.000000 11.362296 1.828831 -12.192240 1.238295e-09
216.456480 29.093430 0.131992 -1.000000 11.220876 1.732650 -12.078650 1.727061e-09
148.757080 35.456422 0.131990 -1.000000 11.170787 1.890531 -12.452450 1.944498e-09
140.541370 15.787360 0.131988 -1.000000 11.243021 1.802133 -12.138750 1.638903e-09
127.754120 24.066814 0.131997 -1.000000 11.163875 1.902773 -12.342860 1.976346e-09
223.666380 51.151060 0.132000 -1.000000 11.315249 1.868459 -11.996550 1.382576e-09
219.981300 1.132163 0.131997 5.000000 11.177188 1.813180 -11.505300 1.914809e-09
124.799710 48.513410 0.132010 5.000000 11.278927 1.925592 -12.004550 1.505741e-09
226.212940 1.484845 0.132004 -1.000000 11.231418 1.913982 -12.216970 1.684358e-09
208.447310 51.959542 0.132015 -1.000000 11.115866 1.917824 -12.386840 2.215864e-09
210.317770 9.630659 0.132021 -1.000000 11.102757 1.905785 -12.543330 2.286260e-09
207.572140 20.395900 0.132020 -1.000000 11.133407 2.019777 -12.597590 2.125362e-09
123.125790 19.912076 0.132027 -1.000000 11.115418 1.856295 -12.232800 2.218552e-09
240.974680 15.789896 0.132026 -1.000000 11.402151 1.915246 -12.377780 1.128286e-09
186.759850 12.868619 0.132025 -1.000000 11.150149 1.983002 -12.279290 2.042194e-09
242.291170 32.585516 0.132033 -1.000000 11.291416 1.970413 -12.534960 1.462069e-09
158.066490 55.287810 0.132042 -1.000000 11.359775 2.035947 -12.745750 1.245646e-09
151.868070 49.180986 0.132039 -1.000000 11.425720 1.925876 -12.518420 1.067850e-09
174.485170 21.499663 0.132052 2.000000 11.110670 1.597554 -10.633690 2.243848e-09
187.165420 28.213791 0.132047 1.000000 11.232848 1.478836 -10.319800 1.678814e-09
232.011750 9.215305 0.132045 2.000000 11.103807 1.394258 -10.350820 2.280667e-09
143.367270 44.246414 0.132046 3.000000 11.458538 1.452635 -10.688640 9.895040e-10
134.067160 53.780241 0.132051 -1.000000 11.185600 1.970824 -12.441290 1.877123e-09
165.747860 17.832742 0.132048 -1.000000 11.168451 1.901565 -12.307530 1.955036e-09
188.313710 58.356794 0.132054 -1.000000 11.224251 1.781574 -12.218240 1.713086e-09
190.098770 34.399426 0.132059 -1.000000 11.181702 2.040217 -12.648470 1.895115e-09
176.258990 52.052976 0.132066 -1.000000 11.323547 1.957567 -12.367030 1.356002e-09
140.446560 17.065220 0.132065 -1.000000 11.203253 1.841722 -12.314130 1.800651e-09
220.940360 40.326080 0.132073 -1.000000 11.105007 1.963180 -12.434370 2.274165e-09
203.747100 43.821683 0.132069 -1.000000 11.201540 1.901772 -12.623530 1.807427e-09
185.323110 27.848908 0.132065 -1.000000 11.263374 1.840921 -11.961010 1.561740e-09
215.071920 47.210502 0.132074 -1.000000 11.464187 1.946248 -12.659600 9.767217e-10
156.333910 19.986729 0.132083 3.000000 11.088836 1.540949 -10.659620 2.363619e-09
205.556750 4.208502 0.132081 -1.000000 11.292662 1.777417 -12.524230 1.458000e-09
162.023290 14.954094 0.132088 5.000000 11.289741 1.821257 -11.911840 1.467690e-09
230.934090 -0.831687 0.132090 4.000000 11.202250 1.700206 -12.642790 1.804712e-09
173.820950 29.553523 0.132093 -1.000000 11.196172 1.961591 -12.582800 1.830724e-09
162.044990 51.350772 0.132098 -1.000000 11.123759 1.778008 -12.136420 2.174331e-09
181.824580 1.938896 0.132102 2.000000 11.174563 1.749301 -10.603350 1.927351e-09
220.937320 13.602124 0.132097 -1.000000 11.403996 1.956862 -12.533330 1.123283e-09
172.275970 0.281384 0.132097 -1.000000 11.281096 2.024366 -12.496720 1.498340e-09
227.260550 21.237941 0.132095 4.000000 11.223280 1.586033 -10.830000 1.716882e-09
217.656650 45.233263 0.132099 2.000000 11.111050 1.464205 -10.266040 2.241119e-09
225.264420 51.967060 0.132097 -1.000000 11.328182 1.883791 -12.575840 1.341386e-09
192.807220 60.037254 0.132096 -1.000000 11.213866 1.982723 -12.674710 1.755476e-09
167.075730 17.665113 0.132094 -1.000000 11.113117 1.801903 -12.104550 2.230248e-09
128.728320 25.216253 0.132103 -1.000000 11.298298 1.355954 -10.950000 1.438880e-09
244.697570 34.085898 0.132111 -1.000000 11.122115 2.023662 -12.357980 2.183079e-09
176.696640 19.720072 0.132116 -1.000000 11.153254 1.911904 -12.587500 2.027043e-09
171.569390 42.011334 0.132120 2.000000 11.137102 1.528719 -11.491670 2.106861e-09
129.372770 9.543276 0.132122 5.000000 11.174304 1.885877 -11.822370 1.928092e-09
152.078120 50.250762 0.132114 5.000000 11.373715 2.071427 -12.673810 1.205542e-09
171.359530 59.797498 0.132115 1.000000 11.088291 1.510477 -10.389370 2.366551e-09
175.124180 58.191591 0.132131 -1.000000 11.414043 1.916132 -12.122500 1.097330e-09
167.883070 42.475274 0.132129 -1.000000 11.238770 1.903769 -11.987320 1.655073e-09
209.357080 47.452179 0.132140 2.000000 11.310781 1.816325 -12.452150 1.397326e-09
169.766190 60.477993 0.132136 -1.000000 11.396741 1.890905 -12.496390 1.142385e-09
166.140870 21.526267 0.132134 -1.000000 11.109337 1.793356 -11.463460 2.250233e-09
159.996560 54.624601 0.132139 2.000000 11.345607 1.450678 -10.965770 1.287584e-09
213.491080 38.501417 0.132136 -1.000000 11.233609 1.873152 -12.451790 1.675745e-09
163.852070 15.080366 0.132135 -1.000000 11.311364 1.918002 -12.288940 1.395411e-09
193.728740 43.765643 0.132151 5.000000 11.165595 1.730609 -12.076440 1.968699e-09
178.806890 -0.526101 0.132151 -1.000000 11.343300 1.922657 -12.338030 1.294471e-09
215.718390 52.835383 0.132146 2.000000 11.112425 1.719189 -12.003010 2.233864e-09
242.136070 41.779692 0.132163 -1.000000 11.210578 2.059294 -12.743550 1.769262e-09
232.712270 10.324465 0.132162 -1.000000 11.354054 1.932828 -12.292710 1.262195e-09
127.150050 24.343701 0.132171 -1.000000 11.128325 1.794938 -12.081670 2.150947e-09
251.090610 22.658038 0.132167 -1.000000 11.180117 1.990745 -12.335320 1.901649e-09
124.156200 16.444278 0.132169 -1.000000 11.294223 1.879930 -12.171680 1.452430e-09
168.404010 21.788241 0.132175 -1.000000 11.270204 1.873383 -12.355440 1.536933e-09
164.493640 20.274001 0.132178 -1.000000 11.168223 1.924263 -12.133050 1.956548e-09
184.648520 26.807081 0.132186 -1.000000 11.374722 1.959769 -12.080660 1.202801e-09
147.129070 33.500451 0.132186 5.000000 11.312778 1.825056 -12.410710 1.390638e-09
176.025900 52.288068 0.132199 -1.000000 11.336132 1.921329 -12.189800 1.316318e-09
239.443580 5.176754 0.132200 -1.000000 11.269656 2.087254 -11.886240 1.539116e-09
140.900730 8.316641 0.132199 -1.000000 11.274854 1.950995 -12.145410 1.520153e-09
234.611160 6.591834 0.132198 5.000000 11.189945 1.672821 -12.240390 1.857952e-09
133.149830 58.447115 0.132207 -1.000000 11.263143 2.012446 -12.549040 1.562855e-09
233.328910 14.150485 0.132204 -1.000000 11.424097 1.952264 -12.739350 1.071852e-09
235.175660 16.759357 0.132203 -1.000000 11.134441 1.857364 -12.277270 2.120295e-09
242.049980 40.098652 0.132208 2.000000 11.456574 1.877893 -12.321360 9.940164e-10
232.724690 43.694448 0.132217 -1.000000 11.448701 1.910305 -12.568600 1.012349e-09
174.390850 33.497217 0.132220 -1.000000 11.313633 1.976969 -12.572410 1.387785e-09
182.480460 21.962829 0.132221 2.000000 11.364700 1.559705 -11.319580 1.231406e-09
187.588910 15.537812 0.132223 5.000000 11.187015 1.874212 -11.772500 1.870703e-09
163.520490 14.048839 0.132225 -1.000000 11.212690 1.846993 -12.114740 1.760711e-09
247.512510 25.794120 0.132226 -1.000000 11.277431 1.831800 -12.665490 1.511057e-09
242.189390 15.373886 0.132239 2.000000 11.249185 1.578699 -10.481070 1.615338e-09
182.739580 3.664711 0.132238 -1.000000 11.428996 2.030531 -12.227080 1.059907e-09
248.243330 44.459593 0.132233 -1.000000 11.282699 1.881319 -11.820250 1.492561e-09
142.958040 15.341299 0.132240 4.000000 11.113564 1.635081 -12.136670 2.228443e-09
138.889240 16.155641 0.132231 -1.000000 11.150000 1.807785 -12.544220 2.042995e-09
250.394870 23.786860 0.132246 5.000000 11.262613 1.719896 -11.236040 1.564529e-09
194.353690 18.781519 0.132242 -1.000000 11.144069 2.027465 -12.678150 2.072141e-09
20.008561 -0.325176 0.132242 -1.000000 11.099101 1.989896 -12.230880 2.305983e-09
224.152960 50.578931 0.132254 5.000000 11.158319 1.738720 -11.213400 2.002647e-09
151.621750 27.640464 0.132255 -1.000000 11.110106 1.899404 -12.336520 2.246581e-09
166.665220 42.578078 0.132258 5.000000 11.443199 1.890913 -12.555800 1.025456e-09
180.088180 46.777942 0.132260 -1.000000 11.241622 2.042259 -12.348040 1.644269e-09
223.514080 47.138728 0.132257 -1.000000 11.312281 1.961507 -12.620480 1.392068e-09
147.649990 33.123383 0.132263 -1.000000 11.164353 1.842858 -12.379750 1.974048e-09
148.509010 13.217339 0.132269 -1.000000 11.307682 1.885549 -12.719790 1.407439e-09
120.528990 42.761277 0.132264 3.000000 11.267369 1.739214 -11.946340 1.547341e-09
147.708840 4.727071 0.132270 -1.000000 11.118520 1.983271 -12.481820 2.201606e-09
151.390210 49.113467 0.132269 -1.000000 11.219725 1.839232 -11.488710 1.731540e-09
185.553730 24.334712 0.132275 -1.000000 11.149329 1.856658 -12.401350 2.046206e-09
140.572060 13.923971 0.132275 5.000000 11.223325 1.940081 -12.487130 1.716882e-09
220.554480 47.681142 0.132272 5.000000 11.116654 1.803851 -12.493120 2.211395e-09
187.920950 49.283327 0.132276 5.000000 11.205197 1.791333 -11.550000 1.791894e-09
130.021300 39.316927 0.132276 -1.000000 11.164198 1.995004 -12.211700 1.974813e-09
159.907450 22.056829 0.132281 -1.000000 11.150532 1.793643 -12.085200 2.040592e-09
339.106540 0.065450 0.132289 -1.000000 11.136293 1.952905 -11.534720 2.110208e-09
47.742873 -0.452626 0.132289 -1.000000 11.202267 1.893515 -12.566480 1.804712e-09
158.412370 4.161695 0.132300 4.000000 11.276161 1.526677 -10.460940 1.515863e-09
140.704360 46.138505 0.132306 -1.000000 11.112773 1.829968 -12.216320 2.232055e-09
207.459920 20.128925 0.132308 3.000000 11.191800 1.729833 -11.653210 1.850217e-09
126.678000 24.078529 0.132301 -1.000000 11.231896 1.900459 -12.282610 1.682508e-09
127.420370 38.878302 0.132315 -1.000000 11.091449 2.083778 -12.508180 2.349029e-09
152.436350 49.838305 0.132323 5.000000 11.191632 1.539736 -12.615700 1.850918e-09
199.979460 34.478145 0.132333 -1.000000 11.162230 1.879814 -12.360200 1.984033e-09
206.323810 44.550379 0.132338 -1.000000 11.184685 1.902458 -12.480320 1.881420e-09
193.739890 18.644784 0.132345 -1.000000 11.137949 1.851218 -12.314670 2.102687e-09
121.039480 36.058738 0.132342 4.000000 11.301958 1.946216 -12.296940 1.426486e-09
171.842250 31.462231 0.132343 5.000000 11.239784 1.792227 -12.200520 1.651461e-09
223.592810 32.428577 0.132345 -1.000000 11.144157 1.861428 -12.490590 2.071324e-09
159.526970 3.649571 0.132343 -1.000000 11.316985 1.979021 -12.534650 1.376923e-09
160.298750 45.365264 0.132355 2.000000 11.147362 1.662981 -10.833600 2.055880e-09
184.118480 56.359776 0.132354 2.000000 11.176147 1.899773 -12.052200 1.919960e-09
191.424840 33.407939 0.132351 -1.000000 11.370918 2.023926 -11.302330 1.213421e-09
192.927450 63.656846 0.132355 2.000000 11.204085 1.894202 -12.385780 1.796602e-09
243.762720 26.845916 0.132354 3.000000 11.256014 1.493953 -10.515810 1.589373e-09
202.628880 43.866711 0.132364 -1.000000 11.461679 1.921388 -12.369740 9.823418e-10
231.594440 9.378375 0.132372 -1.000000 11.216322 1.914137 -12.356200 1.745719e-09
218.418500 53.454129 0.132373 2.000000 11.141941 1.531542 -10.650340 2.082805e-09
166.907880 32.315202 0.132379 -1.000000 11.209167 1.858283 -12.311310 1.775215e-09
220.847290 14.102675 0.132381 -1.000000 11.470798 1.908850 -11.677430 9.618508e-10
169.380790 20.648222 0.132389 -1.000000 11.377738 2.074953 -12.544120 1.194240e-09
190.866520 33.380993 0.132391 -1.000000 11.285727 1.932617 -12.598910 1.482129e-09
208.399640 18.797895 0.132394 -1.000000 11.168312 1.945415 -12.489100 1.955792e-09
126.071200 13.188695 0.132399 -1.000000 11.190333 1.952611 -12.161760 1.856542e-09
179.065200 -0.205521 0.132404 2.000000 11.295918 1.563189 -10.645080 1.446889e-09
150.599630 0.056080 0.132405 -1.000000 11.341317 1.764830 -12.390450 1.300538e-09
175.056750 33.214179 0.132409 -1.000000 11.213024 1.992370 -11.923640 1.759400e-09
224.481150 51.680981 0.132408 2.000000 11.139174 1.374625 -10.142530 2.096031e-09
156.017300 48.412300 0.132410 -1.000000 11.304683 1.996205 -12.366510 1.417163e-09
162.522250 17.752878 0.132408 -1.000000 11.439429 1.847138 -12.132020 1.034322e-09
167.678570 10.961121 0.132418 -1.000000 11.104117 1.693672 -11.447530 2.278807e-09
322.759560 -0.202797 0.132413 5.000000 11.113051 1.890951 -11.676790 2.231151e-09
172.737110 19.711262 0.132419 -1.000000 11.497110 1.924397 -12.663190 9.050863e-10
174.751330 33.298524 0.132417 3.000000 11.094636 1.585442 -11.264960 2.330723e-09
242.391690 16.467771 0.132411 -1.000000 11.094616 1.862161 -12.470410 2.330723e-09
174.941910 48.476452 0.132411 -1.000000 11.176601 1.875793 -12.552250 1.917750e-09
178.602360 2.114708 0.132425 -1.000000 11.383975 1.970233 -12.800000 1.176986e-09
189.514910 20.467831 0.132425 5.000000 11.253938 1.789145 -12.269190 1.597390e-09
240.762450 16.054313 0.132428 -1.000000 11.300602 1.949411 -12.630460 1.430931e-09
170.690200 59.935103 0.132422 -1.000000 11.197768 1.940527 -12.610370 1.823830e-09
141.417200 47.020897 0.132424 2.000000 11.147589 1.506336 -10.663920 2.054263e-09
229.616790 19.748711 0.132428 -1.000000 11.343875 1.916562 -12.380370 1.292745e-09
140.266370 21.180989 0.132433 -1.000000 11.323566 2.029945 -12.428740 1.356002e-09
143.233060 36.844247 0.132434 -1.000000 11.207683 1.776764 -11.850940 1.781861e-09
185.642030 24.916232 0.132437 5.000000 11.252172 1.820436 -12.256700 1.603728e-09
237.143310 16.713827 0.132436 2.000000 11.168429 1.765000 -10.944650 1.955036e-09
220.675720 24.268667 0.132435 -1.000000 11.121243 1.982370 -12.709210 2.187471e-09
196.748500 17.717231 0.132442 -1.000000 11.177449 1.882925 -12.100460 1.914074e-09
237.026950 16.928148 0.132446 5.000000 11.133164 1.691798 -11.478630 2.126208e-09
193.875080 63.497653 0.132449 -1.000000 11.414760 1.964276 -12.584800 1.095606e-09
125.779490 49.036429 0.132449 -1.000000 11.134717 1.953056 -12.360170 2.118609e-09
136.207970 9.907481 0.132454 -1.000000 11.104282 1.975307 -12.345050 2.277877e-09
183.855750 27.298148 0.132457 5.000000 11.111578 2.010180 -11.637960 2.238395e-09
199.727000 10.992372 0.132464 2.000000 11.157047 1.767729 -11.510340 2.008905e-09
211.892690 55.111510 0.132465 5.000000 11.282905 1.827802 -12.155610 1.491513e-09
229.280670 31.486982 0.132461 2.000000 11.227603 1.610893 -10.518310 1.699890e-09
131.085250 11.315659 0.132470 -1.000000 11.139750 1.930238 -12.426170 2.093542e-09
191.587420 21.017265 0.132479 -1.000000 11.417107 1.976272 -12.420190 1.089430e-09
219.265260 25.119349 0.132489 -1.000000 11.305634 1.834551 -11.144380 1.414237e-09
197.288280 6.948672 0.132488 3.000000 11.095022 1.704200 -11.103090 2.328807e-09
241.089650 16.068032 0.132495 5.000000 11.301491 1.811819 -12.387210 1.427966e-09
207.978500 58.335024 0.132498 4.000000 11.129739 1.397673 -10.337180 2.144084e-09
179.442540 57.796927 0.132496 -1.000000 11.224814 1.855259 -12.411580 1.710562e-09
123.622060 16.823415 0.132493 5.000000 11.203382 1.812348 -12.635630 1.799975e-09
227.486200 44.785800 0.132491 -1.000000 11.177161 1.921332 -11.951140 1.915543e-09
195.081030 63.764908 0.132500 -1.000000 11.134681 1.739193 -11.994670 2.118609e-09
177.517180 4.580967 0.132500 -1.000000 11.403698 1.846208 -12.589580 1.123996e-09
249.111380 40.081125 0.132507 -1.000000 11.132239 1.923560 -12.320100 2.131295e-09
208.447760 18.480242 0.132505 -1.000000 11.161242 1.707525 -12.358820 1.989438e-09
141.970830 7.797531 0.132508 -1.000000 11.255584 1.978474 -12.416670 1.591086e-09
199.778040 23.326040 0.132512 -1.000000 11.355966 1.898270 -12.425980 1.256784e-09
153.645480 49.881168 0.132509 -1.000000 11.321901 1.971122 -12.163980 1.361076e-09
229.142490 30.179411 0.132516 -1.000000 11.207528 2.053315 -12.367590 1.782528e-09
145.284530 58.974107 0.132514 -1.000000 11.324257 1.807628 -12.475000 1.353704e-09
125.708070 14.623420 0.132525 -1.000000 11.312420 1.782381 -11.762920 1.391591e-09
187.453020 30.625014 0.132520 5.000000 11.212130 1.619765 -10.919160 1.762679e-09
231.189310 20.748199 0.132520 -1.000000 11.309756 1.863331 -12.411250 1.400686e-09
243.972830 40.466009 0.132520 5.000000 11.133615 1.511509 -10.424730 2.124516e-09
181.158630 10.197950 0.132521 5.000000 11.244194 1.624538 -10.529460 1.634153e-09
142.717850 33.722710 0.132524 -1.000000 11.156495 1.959018 -12.493960 2.011258e-09
179.493810 1.063677 0.132521 -1.000000 11.363132 1.822055 -12.415170 1.235858e-09
196.598080 62.802206 0.132534 -1.000000 11.254882 2.007791 -12.655060 1.593375e-09
183.974610 21.348553 0.132531 -1.000000 11.454792 1.883673 -12.352780 9.982533e-10
122.926010 20.184462 0.132537 -1.000000 11.216493 1.920585 -12.384110 1.745071e-09
192.614530 64.342955 0.132533 -1.000000 11.361118 1.915538 -12.378650 1.241555e-09
150.443930 56.102344 0.132544 5.000000 11.165737 1.734290 -11.095610 1.967937e-09
133.739170 56.388315 0.132544 -1.000000 11.424446 1.937842 -12.528830 1.071183e-09
153.327810 21.528628 0.132543 -1.000000 11.281040 1.983077 -12.736730 1.498340e-09
215.711010 37.182418 0.132544 -1.000000 11.261819 1.860660 -11.889660 1.567886e-09
244.514950 43.153883 0.132548 -1.000000 11.180905 1.865683 -11.798320 1.898015e-09
243.059000 32.486407 0.132552 -1.000000 11.160617 1.849273 -12.427310 1.991760e-09
227.083990 21.016825 0.132555 -1.000000 11.153048 1.905210 -12.328500 2.027836e-09
251.383930 22.922205 0.132557 -1.000000 11.205201 1.922749 -12.403890 1.791894e-09
177.217990 51.552157 0.132561 -1.000000 11.473866 1.919721 -11.335640 9.549591e-10
124.511470 33.780645 0.132559 -1.000000 11.154868 1.820376 -12.332980 2.019129e-09
208.240860 9.646902 0.132559 2.000000 11.304321 1.738033 -12.369050 1.418630e-09
146.255580 35.241918 0.132570 -1.000000 11.314412 1.877229 -12.193560 1.385414e-09
169.714380 3.488306 0.132575 -1.000000 11.292459 1.938316 -11.603690 1.458508e-09
182.040960 21.465358 0.132582 -1.000000 11.327420 1.931479 -12.089130 1.343655e-09
171.958200 14.428296 0.132586 -1.000000 11.140740 2.000678 -12.710800 2.088577e-09
215.757180 44.062634 0.132581 2.000000 11.128092 1.619232 -10.389610 2.152667e-09
245.660040 28.479188 0.132579 -1.000000 11.202856 1.718647 -12.406250 1.802003e-09
131.754210 59.349004 0.132592 2.000000 11.105553 1.720813 -11.040600 2.271386e-09
220.260860 -0.958322 0.132590 2.000000 11.307374 1.545203 -10.401420 1.408408e-09
167.251380 21.713292 0.132590 -1.000000 11.399223 2.014385 -12.488840 1.135849e-09
211.373760 21.353191 0.132590 2.000000 11.284839 1.942080 -12.349560 1.484727e-09
232.456880 13.936688 0.132598 -1.000000 11.340548 1.951734 -12.351650 1.302715e-09
218.403320 -1.085020 0.132601 -1.000000 11.279377 1.900006 -12.055670 1.504151e-09
182.278500 63.331251 0.132601 -1.000000 11.400831 2.044570 -12.628920 1.131519e-09
164.646160 58.222141 0.132602 -1.000000 11.216526 1.862905 -12.521760 1.744423e-09
129.711440 20.485387 0.132605 -1.000000 11.111856 1.890423 -12.345460 2.237487e-09
243.318910 11.084290 0.132605 -1.000000 11.164124 1.871269 -12.159280 1.975579e-09
185.445880 1.545680 0.132605 -1.000000 11.173828 1.918103 -11.355480 1.930318e-09
151.379180 14.330960 0.132610 -1.000000 11.104773 1.900033 -12.062700 2.275092e-09
140.423130 17.355365 0.132615 -1.000000 11.235503 1.898656 -11.698520 1.668409e-09
231.286500 9.565492 0.132614 5.000000 11.263370 1.751596 -11.369640 1.561740e-09
150.741940 21.707837 0.132614 -1.000000 11.179638 1.912449 -12.466880 1.903834e-09
145.989750 13.751762 0.132622 2.000000 11.191586 1.744297 -11.568570 1.850918e-09
140.326030 20.627772 0.132622 3.000000 11.140391 1.338829 -10.023210 2.090230e-09
178.743410 23.422150 0.132630 -1.000000 11.227756 1.952986 -12.094550 1.699265e-09
164.574740 16.325433 0.132634 2.000000 11.139482 1.237056 -12.171280 2.094371e-09
233.191840 12.290324 0.132633 5.000000 11.099378 1.953483 -11.090910 2.305039e-09
186.791640 25.997204 0.132635 -1.000000 11.407001 1.907036 -11.894170 1.115481e-09
223.328000 34.899189 0.132643 2.000000 11.169235 1.457534 -10.209530 1.952017e-09
192.996740 64.013480 0.132639 5.000000 11.125198 1.862816 -12.459840 2.167367e-09
209.579030 7.683697 0.132649 1.000000 11.173933 1.513890 -10.160030 1.930318e-09
158.440790 44.653937 0.132652 -1.000000 11.217150 1.978582 -12.289150 1.741836e-09
250.599950 31.762339 0.132655 -1.000000 11.229741 1.883669 -12.265820 1.691168e-09
223.218590 45.234816 0.132655 2.000000 11.300122 1.421234 -10.526280 1.432417e-09
216.361380 28.726032 0.132665 5.000000 11.140084 1.708264 -11.649540 2.091885e-09
212.242320 6.076207 0.132665 -1.000000 11.110601 1.707349 -12.565100 2.243848e-09
139.837930 11.309190 0.132665 5.000000 11.200595 1.775322 -12.247650 1.811509e-09
138.864820 9.151729 0.132657 2.000000 11.105593 1.669105 -10.837500 2.270461e-09
174.725310 32.449546 0.132675 5.000000 11.382064 1.734915 -12.532810 1.182317e-09
134.956000 10.957242 0.132673 -1.000000 11.225504 1.916898 -12.378020 1.708043e-09
183.037100 3.348607 0.132672 3.000000 11.159412 1.528469 -10.689140 1.997972e-09
185.210610 -1.103269 0.132673 -1.000000 11.258806 1.989089 -12.029500 1.579146e-09
183.312900 32.437030 0.132687 5.000000 11.375169 1.892295 -12.483020 1.201628e-09
174.616310 51.902434 0.132694 -1.000000 11.156567 2.007612 -11.642800 2.011258e-09
185.247860 29.124776 0.132690 4.000000 11.436636 1.901859 -12.841880 1.041041e-09
217.827720 46.407117 0.132693 -1.000000 11.112114 1.853049 -12.171880 2.235675e-09
199.536790 64.152980 0.132701 2.000000 11.117048 1.470790 -10.082710 2.209611e-09
142.799520 37.104634 0.132697 3.000000 11.316616 1.643761 -11.582000 1.378333e-09
206.027960 7.485847 0.132700 2.000000 11.213571 1.579914 -10.422070 1.756783e-09
120.266680 43.232166 0.132698 -1.000000 11.293032 2.011393 -12.800560 1.456478e-09
216.486560 22.193149 0.132705 -1.000000 11.153182 1.845954 -12.183960 2.027836e-09
148.487700 9.585692 0.132708 -1.000000 11.390828 1.983840 -12.814360 1.158209e-09
182.880980 63.708889 0.132707 -1.000000 11.295469 1.820451 -12.059520 1.448397e-09
136.515140 27.688483 0.132724 2.000000 11.451994 1.794339 -11.840980 1.004655e-09
129.939010 26.425343 0.132724 5.000000 11.256857 1.740764 -11.126150 1.585954e-09
172.016230 21.410414 0.132734 -1.000000 11.260506 1.954336 -12.979390 1.572377e-09
186.348110 0.995822 0.132735 -1.000000 11.187773 1.762619 -12.296470 1.867859e-09
175.038840 32.388989 0.132735 5.000000 11.398830 1.934098 -12.321780 1.136934e-09
177.236240 25.982449 0.132735 -1.000000 11.143657 1.902678 -12.408020 2.073777e-09
227.583160 23.012600 0.132734 -1.000000 11.235530 1.804518 -12.338640 1.667800e-09
355.794300 0.643370 0.132731 -1.000000 11.109394 1.985348 -12.496430 2.250233e-09
199.385480 10.708072 0.132735 5.000000 11.361301 1.882796 -12.145600 1.241147e-09
176.514670 24.198584 0.132737 -1.000000 11.217867 1.897880 -12.371430 1.739254e-09
172.409990 20.972629 0.132741 -1.000000 11.283895 1.949403 -12.431480 1.488376e-09
118.988250 38.865020 0.132750 -1.000000 11.402672 1.909320 -12.640000 1.126854e-09
173.674730 31.750714 0.132749 5.000000 11.124401 1.919641 -12.289670 2.170845e-09
126.398220 10.466264 0.132753 -1.000000 11.158037 1.879911 -12.319790 2.004209e-09
170.340900 48.984051 0.132754 2.000000 11.217537 1.474488 -11.535710 1.740544e-09
151.782360 38.157063 0.132759 -1.000000 11.121080 1.814463 -12.059090 2.188351e-09
210.031910 21.436260 0.132757 -1.000000 11.124114 2.019513 -12.633720 2.172587e-09
241.360950 11.274008 0.132762 5.000000 11.146461 1.719032 -11.672120 2.059929e-09
131.537970 11.422628 0.132765 -1.000000 11.369862 1.851168 -11.958330 1.216592e-09
241.669920 15.543696 0.132770 -1.000000 11.293548 1.963722 -12.564220 1.454959e-09
322.075830 0.391879 0.132770 2.000000 11.176942 1.389493 -10.359960 1.916279e-09
122.004840 43.546352 0.132777 5.000000 11.140575 1.632060 -11.982740 2.089403e-09
248.500670 26.416395 0.132781 -1.000000 11.304536 1.984478 -12.496320 1.417652e-09
186.330250 11.049339 0.132783 -1.000000 11.222633 1.473036 -11.070290 1.719419e-09
170.624970 52.247026 0.132791 -1.000000 11.130471 1.976863 -11.794250 2.139809e-09
150.032770 37.720673 0.132787 -1.000000 11.122921 1.953664 -12.383700 2.178699e-09
245.906280 42.438881 0.132804 4.000000 11.287761 1.630743 -11.182850 1.474885e-09
161.805520 15.786761 0.132797 -1.000000 11.355407 1.967533 -12.580680 1.258446e-09
118.911060 38.629880 0.132802 -1.000000 11.164625 1.910964 -12.615820 1.973282e-09
124.414710 48.873100 0.132800 5.000000 11.160219 1.775009 -11.827710 1.994086e-09
235.597270 9.858941 0.132807 -1.000000 11.177401 1.725173 -11.660420 1.914074e-09
